id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;sampled_finish_reasons;yes_no_probabilities
(69, 1);4;305;0;;0.9;True;;3336;stop;[0.025711316315360108, 0.927848831893121]
(69, 1);5;74;0;;0.9;True;;3169;stop;[0.018892561835287175, 0.9690036046885818]
(69, 1);6;221;0;;0.9;True;;5759;stop;[0.17299851718487455, 0.3691103249211439]
(69, 1);7;203;0;;0.9;True;;4699;stop;[0.10705146574366918, 0.812936895224384]
(69, 1);8;383;0;;0.9;True;;9542;stop;[0.23283152913579516, 0.4666724878042175]
(69, 1);9;146;0;;0.9;True;;7527;stop;[0.03155483473079324, 0.9589024410920441]
(69, 2);0;119;0;;1.0;True;;5231;stop;[0.033920534752827594, 0.9276127479910042]
(69, 2);1;55;0;;1.0;True;;4142;stop;[0.025380049016946876, 0.9505210763667934]
(69, 2);2;293;0;;1.0;True;;5500;stop;[0.061615129500899514, 0.736107544990848]
(69, 2);3;144;0;;1.0;True;;4769;stop;[0.015012843645667382, 0.9658113971012255]
(69, 2);4;402;0;;1.0;True;;5130;stop;[0.10317173002384669, 0.8638462548008464]
(69, 2);5;69;0;;1.0;True;;5643;stop;[0.01711464842708861, 0.9716514484434342]
(69, 2);6;162;0;;1.0;True;;6537;stop;[0.04637381250417546, 0.9461109974205066]
(69, 2);7;309;0;;1.0;True;;3736;stop;[0.2832887331740746, 0.5292529989926225]
(69, 2);8;198;0;;1.0;True;;6067;stop;[0.37239874346946955, 0.5590367264443084]
(69, 2);9;74;0;;1.0;True;;7651;stop;[0.08716498194496983, 0.9082799081680079]
(69, 3);0;433;0;;0.6;True;;6885;stop;[0.18651187423297172, 0.7610849154485568]
(69, 3);1;97;0;;0.6;True;;5394;stop;[0.030219451108968242, 0.9400995579163193]
(69, 3);2;322;0;;0.6;True;;4946;stop;[0.18790393040205597, 0.6766680069745051]
(69, 3);3;352;0;;0.4;False;;6338;stop;[0.7588135692109006, 0.036049075186507705]
(69, 3);4;217;0;;0.4;False;;6157;stop;[0.8716162204975899, 0.007644766389617517]
(69, 3);5;239;0;;0.6;True;;7332;stop;[0.08495781068703907, 0.7454810827339121]
(69, 3);6;85;0;;0.6;True;;6961;stop;[0.09712579867650603, 0.8931522190250505]
(69, 3);7;372;0;;0.6;True;;5987;stop;[0.03979855647424541, 0.7966478588949532]
(69, 3);8;281;0;;0.4;False;;5808;stop;[0.1488716202120237, 0.0450499477950622]
(69, 3);9;160;0;;0.4;False;;8577;stop;[0.6952594271963013, 0.03454738424373075]
(70, 0);0;86;1;;1.0;True;;2256;stop;[0.013010648609312683, 0.9862337023155443]
(70, 0);1;80;1;;1.0;True;;6066;stop;[0.010009831804375079, 0.9896168547599316]
(70, 0);2;82;1;;1.0;True;;3637;stop;[0.010651681765606304, 0.9892703547339642]
(70, 0);3;100;1;;1.0;True;;2681;stop;[0.0330409533341441, 0.9655982793736441]
(70, 0);4;76;1;;1.0;True;;864;stop;[0.010985605724676212, 0.9888928547645813]
(70, 0);5;244;1;;1.0;True;;4272;stop;[0.008572390224936726, 0.9908337984639709]
(70, 0);6;119;1;;1.0;True;;2300;stop;[0.006691766276109534, 0.9931462719820269]
(70, 0);7;60;1;;1.0;True;;4000;stop;[0.03842951514567157, 0.9606169872153578]
(70, 0);8;74;1;;1.0;True;;1866;stop;[0.014061567910732943, 0.985792247063594]
(70, 0);9;143;1;;1.0;True;;3155;stop;[0.011683905303772776, 0.9880293166722656]
(70, 1);0;151;1;;0.4;True;;1943;stop;[0.8246227039535711, 0.0458007702417177]
(70, 1);1;291;1;;0.6;False;;3452;stop;[0.006534676107455532, 0.9928309028814513]
(70, 1);2;106;1;;0.6;False;;2494;stop;[0.013826035422423874, 0.9845436209741705]
(70, 1);3;108;1;;0.4;True;;3905;stop;[0.9951730252458534, 0.000345788854378505]
(70, 1);4;135;1;;0.6;False;;3837;stop;[0.0030273073137742045, 0.9967981901066032]
(70, 1);5;101;1;;0.6;False;;2024;stop;[0.01322007448547578, 0.986572275142088]
(70, 1);6;252;1;;0.6;False;;4828;stop;[0.012404853012190456, 0.9854393907046829]
(70, 1);7;189;1;;0.6;False;;3596;stop;[0.07119412687838463, 0.9232594576529511]
(70, 1);8;153;1;;0.4;True;;3428;stop;[0.9899412826089166, 0.0023969769863668423]
(70, 1);9;71;1;;0.4;True;;3931;stop;[0.8791624812029069, 0.011966303626926219]
(70, 2);0;89;1;;1.0;False;;2075;stop;[0.9732243488315905, 0.007547675700393221]
(70, 2);1;97;1;;1.0;False;;1714;stop;[0.8504914396520192, 0.056095984223572086]
(70, 2);2;145;1;;1.0;False;;3553;stop;[0.9924088825314331, 0.0038100237442052196]
(70, 2);3;117;1;;1.0;False;;2919;stop;[0.9614828417688579, 0.0027538722764158846]
(70, 2);4;129;1;;1.0;False;;3454;stop;[0.9594324897655259, 0.004306355573372356]
(70, 2);5;85;1;;1.0;False;;2020;stop;[0.9768871367347077, 0.01003667801732332]
(70, 2);6;79;1;;1.0;False;;2615;stop;[0.819615169600679, 0.01986796164085105]
(70, 2);7;129;1;;1.0;False;;3261;stop;[0.9633171362299964, 0.0009572604134964991]
(70, 2);8;284;1;;1.0;False;;1049;stop;[0.8599093104133796, 0.007638444394550371]
(70, 2);9;137;1;;1.0;False;;2103;stop;[0.9909561138997488, 0.0006043065664933392]
(71, 0);0;371;0;;0.9;True;;1328;stop;[0.8989065918888162, 0.03828005773001417]
(71, 0);1;77;0;;0.1;False;;6511;stop;[0.0023594698769257984, 0.997559438690443]
(71, 0);2;116;0;;0.9;True;;2305;stop;[0.9304740637343152, 0.0031710209177823025]
(71, 0);3;484;0;;0.9;True;;5663;stop;[0.5647888649608535, 0.3762304937901475]
(71, 0);4;124;0;;0.9;True;;1434;stop;[0.9609529455142644, 0.019520031076052945]
(71, 0);5;212;0;;0.9;True;;3777;stop;[0.8904145553088876, 0.02009902947776581]
(71, 0);6;360;0;;0.9;True;;3550;stop;[0.9522139710101841, 0.006803135268915385]
(71, 0);7;133;0;;0.9;True;;1935;stop;[0.919671507873939, 0.057881132916893875]
(71, 0);8;252;0;;0.9;True;;3727;stop;[0.9749647027139263, 0.0023423422035354323]
(71, 0);9;63;0;;0.9;True;;4853;stop;[0.983987203150205, 0.006326441480261463]
(71, 1);0;195;0;;0.8;True;;1015;stop;[0.0053009708124399525, 0.9945245832081743]
(71, 1);1;532;0;;0.2;False;;7062;stop;[0.9081145190158888, 0.011409166963170857]
(71, 1);2;368;0;;0.8;True;;1641;stop;[0.002550535965524641, 0.9973020819465508]
(71, 1);3;260;0;;0.8;True;;1195;stop;[0.0034813369475920203, 0.9959194954212901]
(71, 1);4;275;0;;0.8;True;;3150;stop;[0.0050580118502101265, 0.9944835532932278]
(71, 1);5;94;0;;0.8;True;;4583;stop;[0.025167144394025558, 0.9743682377121835]
(71, 1);6;292;0;;0.8;True;;2580;stop;[0.03342190235825983, 0.9615884283642679]
(71, 1);7;63;0;;0.2;False;;2273;stop;[0.9682239411584804, 0.007140590107470676]
(71, 1);8;573;0;;0.8;True;;6303;stop;[0.0017270030694576213, 0.9980092418945488]
(71, 1);9;73;0;;0.8;True;;1258;stop;[0.004329436159525081, 0.995193804463045]
(71, 2);0;209;0;;0.8;True;;2506;stop;[0.004826489886747113, 0.994504303758075]
(71, 2);1;88;0;;0.2;False;;3673;stop;[0.9178621123327647, 0.03183986154976198]
(71, 2);2;114;0;;0.2;False;;2792;stop;[0.954500435780603, 0.0032150050896600914]
(71, 2);3;89;0;;0.8;True;;3633;stop;[0.01001160276618574, 0.989792005434168]
(71, 2);4;272;0;;0.8;True;;5267;stop;[0.0028885721360756285, 0.9967624203903929]
(71, 2);5;267;0;;0.8;True;;3808;stop;[0.007935612114979805, 0.9917645059057995]
(71, 2);6;347;0;;0.8;True;;3145;stop;[0.006282122495957981, 0.9924812102588466]
(71, 2);7;386;0;;0.8;True;;4270;stop;[0.00781409820882834, 0.9919569565263797]
(71, 2);8;157;0;;0.8;True;;5590;stop;[0.03666444551306369, 0.9604793900440131]
(71, 2);9;287;0;;0.8;True;;2521;stop;[0.001896104287548557, 0.9976739278643976]
(71, 3);0;78;0;;0.7;False;;1239;stop;[0.9472783179246206, 0.0008774088327805478]
(71, 3);1;76;0;;0.7;False;;3455;stop;[0.8895655957680803, 0.07772937491603485]
(71, 3);2;255;0;;0.7;False;;1405;stop;[0.9348954047731526, 0.010184869180971766]
(71, 3);3;333;0;;0.7;False;;7843;stop;[0.8937781944347827, 0.004139014615964401]
(71, 3);4;260;0;;0.7;False;;4133;stop;[0.9362513536664007, 0.04178381402566473]
(71, 3);5;223;0;;0.7;False;;5663;stop;[0.7106151611300028, 0.0021921461015539977]
(71, 3);6;92;0;;0.7;False;;7920;stop;[0.9720576853820989, 0.0012897068433382522]
(71, 3);7;357;0;;0.3;True;;5361;stop;[0.020046472765881344, 0.9658931346862605]
(71, 3);8;213;0;;0.3;True;;4416;stop;[0.0013883239767865157, 0.9984681266394411]
(71, 3);9;174;0;;0.3;True;;921;stop;[0.005727489538807165, 0.993791386260519]
(72, 2);0;160;2;;0.6;False;;3397;stop;[0.0064874937740581635, 0.9933929002686807]
(72, 2);1;343;2;;0.4;True;;1742;stop;[0.5842070013260544, 0.020384740869124233]
(72, 2);2;320;2;;0.6;False;;3180;stop;[0.005729923447941466, 0.9942136408114193]
(72, 2);3;34;2;;0.4;True;;2141;stop;[0.8767156326729635, 0.03005821252584459]
(72, 2);4;78;2;;0.6;False;;3202;stop;[0.006902730753074101, 0.9929369048525264]
(72, 2);5;71;2;;0.6;False;;3509;stop;[0.006587457767215537, 0.9930616209606528]
(72, 2);6;230;2;;0.4;True;;1935;stop;[0.5628987019938357, 0.1222118477919333]
(72, 2);7;168;2;;0.6;False;;3173;stop;[0.004571289456356417, 0.9948658067838444]
(72, 2);8;262;2;;0.6;False;;3767;stop;[0.009554354436714088, 0.989917918709534]
(72, 2);9;302;2;;0.4;True;;2909;stop;[0.9014340244592098, 0.030248774773109607]
(72, 3);0;270;2;;0.7;False;;3160;stop;[0.4393423246297319, 0.19343980754503975]
(72, 3);1;386;2;;0.3;True;;4737;stop;[0.06372948028771429, 0.9219788501440863]
(72, 3);2;217;2;;0.7;False;;1040;stop;[0.9093076844364165, 0.0017830198761007783]
(72, 3);3;89;2;;0.3;True;;1990;stop;[0.015421255184228839, 0.9843648931467297]
(72, 3);4;95;2;;0.7;False;;3658;stop;[0.6647021842954305, 0.0021998771277293295]
(72, 3);5;110;2;;0.7;False;;3411;stop;[0.8977016448091406, 0.008732270971149363]
(72, 3);6;193;2;;0.7;False;;2688;stop;[0.8918636332996493, 0.00042192125045300525]
(72, 3);7;82;2;;0.7;False;;1736;stop;[0.9596494803843425, 0.0003071844162356836]
(72, 3);8;118;2;;0.3;True;;1581;stop;[0.006902753793462166, 0.9929399606756094]
(72, 3);9;69;2;;0.7;False;;1358;stop;[0.9051772553205778, 0.013960831312860725]
(73, 0);0;203;0;;0.6;True;;3372;stop;[0.4571600920140816, 0.039635344557383455]
(73, 0);1;242;0;;0.6;True;;6940;stop;[0.6581389937495977, 0.03393925389513922]
(73, 0);2;296;0;;0.6;True;;7137;stop;[0.26886943950174413, 0.23913742980295874]
(73, 0);3;109;0;;0.4;False;;5629;stop;[0.009257735568612027, 0.9896333156107859]
(73, 0);4;298;0;;0.6;True;;5953;stop;[0.6221654814321025, 0.011484731820605857]
(73, 0);5;370;0;;0.4;False;;7511;stop;[0.014048438795834763, 0.984871437762347]
(73, 0);6;298;0;;0.6;True;;4684;stop;[0.5524062259933785, 0.21131422672906514]
(73, 0);7;357;0;;0.4;False;;5436;stop;[0.13318152489126034, 0.7370462655132527]
(73, 0);8;314;0;;0.6;True;;3547;stop;[0.38093479856460477, 0.22306696942758647]
(73, 0);9;288;0;;0.4;False;;8599;stop;[0.014937950820146246, 0.9837828320685412]
(73, 1);0;107;0;;0.6;True;;5402;stop;[0.0074487664274015975, 0.9909591576279614]
(73, 1);1;240;0;;0.6;True;;5101;stop;[0.072756315725182, 0.8794556809078589]
(73, 1);2;258;0;;0.4;False;;5064;stop;[0.8674882535791836, 0.041211898610662115]
(73, 1);3;250;0;;0.6;True;;7745;stop;[0.024773927825245384, 0.9742488498661503]
(73, 1);4;264;0;;0.4;False;;5075;stop;[0.8728530181879902, 0.045453469617425614]
(73, 1);5;405;0;;0.4;False;;3452;stop;[0.8905753540050361, 0.05432544062821704]
(73, 1);6;371;0;;0.6;True;;4892;stop;[0.11883558028379045, 0.8346059761565938]
(73, 1);7;244;0;;0.6;True;;4877;stop;[0.012903115517821702, 0.9857533244640588]
(73, 1);8;291;0;;0.4;False;;6011;stop;[0.4592451196717649, 0.45834903191796167]
(73, 1);9;290;0;;0.6;True;;7708;stop;[0.26708472286776214, 0.31717095609260737]
(73, 2);0;335;0;;1.0;False;;7549;stop;[0.510203132326002, 0.2525688652255584]
(73, 2);1;273;0;;1.0;False;;5948;stop;[0.6101395123998359, 0.012762358676215795]
(73, 2);2;76;0;;1.0;False;;5546;stop;[0.6967837303128647, 0.04032072888547817]
(73, 2);3;288;0;;1.0;False;;5329;stop;[0.7767845390366822, 0.02420145980276364]
(73, 2);4;209;0;;1.0;False;;3714;stop;[0.8827479366955305, 0.02985406353343847]
(73, 2);5;113;0;;1.0;False;;3333;stop;[0.8884980772530606, 0.04012005425904457]
(73, 2);6;227;0;;1.0;False;;5910;stop;[0.6239929129320102, 0.0363207430091481]
(73, 2);7;212;0;;1.0;False;;4726;stop;[0.8509211607132593, 0.015164784412042547]
(73, 2);8;286;0;;1.0;False;;7385;stop;[0.7845870669477266, 0.01686623929437422]
(73, 2);9;256;0;;1.0;False;;5701;stop;[0.9504812271601357, 0.01201162050865834]
(80, 2);0;59;3;;1.0;False;;3047;stop;[0.7985526585337783, 0.12246201647337705]
(80, 2);1;64;3;;1.0;False;;1900;stop;[0.39590770202461, 0.19522442589083777]
(80, 2);2;67;3;;1.0;False;;2830;stop;[0.566337003909865, 0.10724617936021781]
(80, 2);3;48;3;;1.0;False;;2161;stop;[0.802137809075801, 0.13939065235088477]
(80, 2);4;120;3;;1.0;False;;1273;stop;[0.8730561386830826, 0.032810537860992535]
(80, 2);5;111;3;;1.0;False;;2919;stop;[0.865976154562718, 0.07025549450349607]
(80, 2);6;142;3;;1.0;False;;2200;stop;[0.4683568212008389, 0.37340661400495384]
(80, 2);7;152;3;;1.0;False;;1246;stop;[0.5882154770911822, 0.04432921765737617]
(80, 2);8;67;3;;1.0;False;;1709;stop;[0.7070291292088148, 0.15171585494082127]
(80, 2);9;129;3;;1.0;False;;2190;stop;[0.7401943046662097, 0.09337281616677313]
(83, 3);0;30;3;;1.0;True;;2367;stop;[0.6819786960676056, 0.2933153909508548]
(83, 3);1;629;3;;1.0;True;;2971;stop;[0.8445857333989517, 0.04449989506618521]
(83, 3);2;638;3;;1.0;True;;4742;stop;[0.8939814619652756, 0.05432060967453125]
(83, 3);3;871;3;;1.0;True;;3136;stop;[0.965648406735666, 0.01988542949610191]
(83, 3);4;827;3;;1.0;True;;5646;stop;[0.6690808111802459, 0.24232500403316684]
(83, 3);5;582;3;;1.0;True;;3743;stop;[0.9807000339240328, 0.005106192237727362]
(83, 3);6;591;3;;1.0;True;;3084;stop;[0.89251391442442, 0.07558758230859436]
(83, 3);7;764;3;;1.0;True;;6720;stop;[0.9609461223850139, 0.009606593113831047]
(83, 3);8;40;3;;1.0;True;;5387;stop;[0.9564200300907478, 0.02284705513082567]
(83, 3);9;382;3;;1.0;True;;6922;stop;[0.9086333946166859, 0.0769527630082337]
(84, 0);0;133;0;;0.4;False;;10106;length;[0.03678954805587186, 0.9488148755340137]
(84, 0);1;0;0;;0.4;False;;10240;length;[0.18662674793565368, 0.7857279101788078]
(84, 0);2;116;0;;0.6;True;;10090;stop;[0.8352794532346546, 0.09975991186470977]
(84, 0);3;0;0;;0.4;False;;10240;length;[0.18662674793565368, 0.7857279101788078]
(84, 0);4;674;0;;0.6;True;;6861;stop;[0.6892531039917255, 0.028007817637269648]
(84, 0);5;106;0;;0.6;True;;8307;stop;[0.9064545770538781, 0.01971571219276958]
(84, 0);6;0;0;;0.4;False;;10240;length;[0.18662674793565368, 0.7857279101788078]
(84, 0);7;603;0;;0.6;True;;6353;stop;[0.9725505103415664, 0.0019446423282329303]
(84, 0);8;671;0;;0.6;True;;7100;stop;[0.9090028189716247, 0.010098109921576066]
(84, 0);9;516;0;;0.6;True;;7386;stop;[0.9225883702054909, 0.020066628279964145]
(84, 1);0;0;0;;0.9;True;;10240;length;[0.20370751662544845, 0.7808907480720392]
(84, 1);1;0;0;;0.9;True;;10240;length;[0.20370751662544845, 0.7808907480720392]
(84, 1);2;0;0;;0.9;True;;10240;length;[0.021011864230893643, 0.9660468598045445]
(84, 1);3;66;0;;0.9;True;;8220;stop;[0.06251396347147106, 0.9331024686109333]
(84, 1);4;0;0;;0.9;True;;10240;length;[0.023453615708345445, 0.951604634508015]
(84, 1);5;553;0;;0.9;True;;8822;stop;[0.15934471270112982, 0.7966734412636365]
(84, 1);6;0;0;;0.9;True;;10240;length;[0.025674984649815585, 0.9485098699785052]
(84, 1);7;0;0;;0.9;True;;10240;length;[0.020831991700095906, 0.9577769478040509]
(84, 1);8;435;0;;0.9;True;;8596;stop;[0.08702212069820787, 0.8927328509393532]
(84, 1);9;397;0;;0.1;False;;8990;stop;[0.6674584158877463, 0.273924390120127]
(84, 2);0;0;0;;1.0;True;;10240;length;[0.012894793619873293, 0.9622972693698053]
(84, 2);1;0;0;;1.0;True;;10240;length;[0.004376234116232169, 0.9903552438055719]
(84, 2);2;658;0;;1.0;True;;8657;stop;[0.2826811088293985, 0.6078598702080215]
(84, 2);3;57;0;;1.0;True;;9694;stop;[0.08866245176004359, 0.8954590015801868]
(84, 2);4;162;0;;1.0;True;;8733;stop;[0.28219798647094907, 0.6876183320545796]
(84, 2);5;485;0;;1.0;True;;9595;stop;[0.01622273370539799, 0.9652149693459287]
(84, 2);6;33;0;;1.0;True;;8060;stop;[0.04091922368219144, 0.9459832838287898]
(84, 2);7;204;0;;1.0;True;;6370;stop;[0.01679995533498176, 0.9764039993508389]
(84, 2);8;389;0;;1.0;True;;6077;stop;[0.035666095593259665, 0.9490395478574224]
(84, 2);9;0;0;;1.0;True;;10240;length;[0.005284792992910078, 0.9837737175625594]
(84, 3);0;58;0;;1.0;True;;5265;stop;[0.04142523385831007, 0.9576814907969066]
(84, 3);1;239;0;;1.0;True;;10000;length;[0.007229430654280226, 0.9845874171659816]
(84, 3);2;549;0;;1.0;True;;8426;stop;[0.2674923815727846, 0.4308041531674611]
(84, 3);3;714;0;;1.0;True;;9204;stop;[0.11340846502230352, 0.8645818471635156]
(84, 3);4;131;0;;1.0;True;;8948;stop;[0.0341966199600744, 0.8682692541678417]
(84, 3);5;578;0;;1.0;True;;7073;stop;[0.0478667553289561, 0.9318493991836495]
(84, 3);6;515;0;;1.0;True;;9692;stop;[0.09379037690472108, 0.6769685714174247]
(84, 3);7;443;0;;1.0;True;;8975;stop;[0.07229213711245919, 0.8738449255779366]
(84, 3);8;0;0;;1.0;True;;10240;length;[0.009431135956868947, 0.9657671400050601]
(84, 3);9;456;0;;1.0;True;;9473;stop;[0.01769790672766402, 0.9738515214566882]
(85, 0);0;0;2;;0.7;False;;10240;length;[0.8757110713127132, 0.10623580926918084]
(85, 0);1;143;2;;0.7;False;;1921;stop;[0.869641322678072, 0.006770753240629297]
(85, 0);2;96;2;;0.7;False;;3432;stop;[0.9346136504218782, 0.0225893167117953]
(85, 0);3;83;2;;0.3;True;;2927;stop;[0.040187278518307515, 0.9585536730395998]
(85, 0);4;73;2;;0.7;False;;5205;stop;[0.9281206706192557, 0.016094445862311135]
(85, 0);5;84;2;;0.3;True;;7548;stop;[0.011326357260388775, 0.9881972700633703]
(85, 0);6;155;2;;0.7;False;;757;stop;[0.9911476654977579, 0.0010261529620890126]
(85, 0);7;59;2;;0.7;False;;2034;stop;[0.9657789263484284, 0.0018070301965439795]
(85, 0);8;128;2;;0.3;True;;4525;stop;[0.19722137228955963, 0.7800256471816026]
(85, 0);9;123;2;;0.7;False;;5666;stop;[0.6323364297633793, 0.12068351594156952]
(85, 1);0;60;2;;0.7;True;;5055;stop;[0.05998259066882155, 0.9382856761723611]
(85, 1);1;572;2;;0.3;False;;4240;stop;[0.9746989381598681, 0.007384004595716457]
(85, 1);2;302;2;;0.7;True;;3898;stop;[0.11465214661047804, 0.8340369844104636]
(85, 1);3;87;2;;0.7;True;;4886;stop;[0.064306435713606, 0.9303255729591882]
(85, 1);4;0;2;;0.7;True;;10240;length;[0.013413912301213771, 0.9855178845037266]
(85, 1);5;98;2;;0.7;True;;6525;stop;[0.01797286266890773, 0.9812848807102672]
(85, 1);6;264;2;;0.7;True;;7258;stop;[0.06926529798511247, 0.9267594902707703]
(85, 1);7;284;2;;0.7;True;;7068;stop;[0.032919947421957266, 0.9620619751216121]
(85, 1);8;217;2;;0.3;False;;10022;length;[0.854726661180677, 0.11211573417280207]
(85, 1);9;302;2;;0.3;False;;6466;stop;[0.8584861371952526, 0.016705159122707258]
(85, 2);0;69;2;;0.1;False;;3590;stop;[0.42048291708095653, 0.5747320046816867]
(85, 2);1;107;2;;0.9;True;;5315;stop;[0.6754973197433386, 0.012566995231192684]
(85, 2);2;90;2;;0.9;True;;2377;stop;[0.8884160216726137, 0.023583181486581607]
(85, 2);3;63;2;;0.9;True;;3496;stop;[0.9865423405373548, 0.0066472712224727995]
(85, 2);4;79;2;;0.9;True;;3073;stop;[0.8345746738259843, 0.12453395724975755]
(85, 2);5;151;2;;0.9;True;;5963;stop;[0.937311710205002, 0.01326598912962982]
(85, 2);6;313;2;;0.9;True;;3474;stop;[0.692266802814418, 0.13846207952779196]
(85, 2);7;164;2;;0.9;True;;4765;stop;[0.9602957705908717, 3.043586143556867e-05]
(85, 2);8;426;2;;0.9;True;;2371;stop;[0.891822482371687, 0.004211413771942467]
(85, 2);9;275;2;;0.9;True;;6348;stop;[0.7009415786428235, 0.08241764673067496]
(85, 3);0;580;2;;0.3;True;;5406;stop;[0.10017027710761114, 0.8653392256193924]
(85, 3);1;102;2;;0.7;False;;5844;stop;[0.8116883990617402, 0.05464591281372571]
(85, 3);2;306;2;;0.7;False;;5894;stop;[0.8199522137729469, 0.02451978732928995]
(85, 3);3;265;2;;0.7;False;;7674;stop;[0.7780867741889054, 0.014761081580359214]
(85, 3);4;68;2;;0.3;True;;5682;stop;[0.005015929896524402, 0.9939444639123828]
(85, 3);5;353;2;;0.3;True;;6290;stop;[0.4298843260306595, 0.49479382629461055]
(85, 3);6;51;2;;0.7;False;;7151;stop;[0.9935214964754566, 0.0029705749254654292]
(85, 3);7;355;2;;0.7;False;;4944;stop;[0.7077635857505934, 0.04254603440470679]
(85, 3);8;0;2;;0.7;False;;10240;length;[0.9186743028551783, 0.06974227560703178]
(85, 3);9;422;2;;0.7;False;;5943;stop;[0.30299315428903345, 0.047893684572970587]
(87, 0);0;577;3;;1.0;False;;6255;stop;[0.9939836826314115, 0.0009800476409792978]
(87, 0);1;436;3;;1.0;False;;7875;stop;[0.9141372620034159, 0.06726268803624998]
(87, 0);2;399;3;;1.0;False;;9547;stop;[0.9135488030564256, 0.07044531265551744]
(87, 0);3;618;3;;1.0;False;;7305;stop;[0.9839062985148943, 0.0030352108492679225]
(87, 0);4;331;3;;1.0;False;;7454;stop;[0.9481416120908317, 0.018776925971323806]
(87, 0);5;399;3;;1.0;False;;5752;stop;[0.8825299694538932, 0.11220109032119127]
(87, 0);6;405;3;;1.0;False;;7023;stop;[0.9708611152899244, 0.002463592791790658]
(87, 0);7;520;3;;1.0;False;;8417;stop;[0.9572533161462394, 0.0029472272419969756]
(87, 0);8;418;3;;1.0;False;;9821;length;[0.9863860834166946, 0.010293860413943113]
(87, 0);9;271;3;;1.0;False;;8921;stop;[0.9418957140333429, 0.03273744640282961]
(80, 1);0;116;3;;1.0;True;;6728;stop;[0.034495474174027964, 0.96194106348907]
(80, 1);1;107;3;;1.0;True;;6669;stop;[0.08922176489478993, 0.8802337226965155]
(80, 1);2;128;3;;1.0;True;;2090;stop;[0.04866893310139945, 0.9474658756463066]
(80, 1);3;168;3;;1.0;True;;3466;stop;[0.10192497104466573, 0.853407295887046]
(80, 1);4;199;3;;1.0;True;;3218;stop;[0.11285818815981222, 0.8470477668011719]
(80, 1);5;174;3;;1.0;True;;3870;stop;[0.07750477560585077, 0.9151514903414302]
(80, 1);6;374;3;;1.0;True;;3773;stop;[0.027974976515307233, 0.9708631388577801]
(80, 1);7;100;3;;1.0;True;;3114;stop;[0.045767237037426044, 0.9337357257874642]
(80, 1);8;530;3;;1.0;True;;3548;stop;[0.29309948596810587, 0.49857902077405936]
(80, 1);9;378;3;;1.0;True;;4208;stop;[0.07514001547764998, 0.9082691889664064]
(99, 1);0;112;1;;0.9;True;;2229;stop;[0.9776758067970441, 0.005129118707890373]
(99, 1);1;322;1;;0.9;True;;3211;stop;[0.8984562124533182, 0.005615231660346902]
(99, 1);2;63;1;;0.9;True;;525;stop;[0.9250445148992785, 0.03643270121128131]
